sale_date,category,units_sold,daily_revenue
2017-08-09,toys,7,996.39
2017-08-09,watches_gifts,7,856.6899999999999
2017-08-10,air_conditioning,1,144.0
2017-08-10,art,1,44.9
2017-08-10,auto,1,40.0
2017-08-10,baby,6,1318.6
2017-08-10,bed_bath_table,21,2497.04
2017-08-10,books_technical,1,130.0
2017-08-10,computers_accessories,14,1054.26
2017-08-10,cool_stuff,11,1503.46
2017-08-10,electronics,3,136.9
2017-08-10,fashio_female_clothing,1,64.9
2017-08-10,fashion_bags_accessories,1,49.0
2017-08-10,fashion_underwear_beach,1,152.0
2017-08-10,furniture_decor,10,438.37
2017-08-10,garden_tools,11,906.96
2017-08-10,health_beauty,14,2194.5099999999998
2017-08-10,home_appliances,2,79.2
2017-08-10,housewares,13,1097.18
2017-08-10,luggage_accessories,5,497.5
2017-08-10,musical_instruments,1,59.9
2017-08-10,office_furniture,2,379.98
2017-08-10,perfumery,7,543.5799999999999
2017-08-10,pet_shop,1,115.9
2017-08-10,small_appliances,2,85.88
2017-08-10,sports_leisure,15,2656.27
2017-08-10,stationery,8,637.3999999999999
2017-08-10,telephony,6,781.79
2017-08-10,toys,7,661.58
2017-08-10,watches_gifts,8,1526.5900000000001
2017-08-11,auto,3,299.98999999999995
2017-08-11,baby,1,639.99
2017-08-11,bed_bath_table,23,2822.7200000000007
2017-08-11,books_general_interest,2,250.0
2017-08-11,books_technical,1,46.55
2017-08-11,computers_accessories,15,1173.8600000000001
2017-08-11,consoles_games,2,240.0
2017-08-11,construction_tools_construction,1,112.0
2017-08-11,cool_stuff,11,2781.7499999999995
2017-08-11,dvds_blu_ray,1,19.9
2017-08-11,electronics,3,240.8
2017-08-11,fashion_bags_accessories,1,49.0
2017-08-11,fixed_telephony,7,1644.0
2017-08-11,furniture_decor,13,1555.22
2017-08-11,furniture_living_room,1,79.9
2017-08-11,garden_tools,10,514.6999999999999
2017-08-11,health_beauty,8,921.15
2017-08-11,home_appliances_2,1,209.99
2017-08-11,home_confort,1,89.9
2017-08-11,housewares,9,600.9300000000001
2017-08-11,luggage_accessories,3,189.70000000000002
2017-08-11,market_place,1,185.0
2017-08-11,office_furniture,1,219.97
2017-08-11,perfumery,1,84.99
2017-08-11,pet_shop,3,354.78999999999996
2017-08-11,signaling_and_security,1,89.9
2017-08-11,small_appliances,1,93.99
2017-08-11,sports_leisure,11,1334.2800000000002
2017-08-11,stationery,4,180.59
2017-08-11,tablets_printing_image,1,14.9
2017-08-11,telephony,3,63.89
2017-08-11,toys,11,1517.43
2017-08-11,watches_gifts,1,19.9
2017-08-12,air_conditioning,1,109.0
2017-08-12,auto,3,233.89000000000001
2017-08-12,baby,3,173.27
2017-08-12,bed_bath_table,14,1493.34
2017-08-12,books_general_interest,1,115.0
2017-08-12,computers_accessories,4,463.87
2017-08-12,consoles_games,1,34.9
2017-08-12,cool_stuff,6,2006.69
2017-08-12,costruction_tools_garden,1,99.9
2017-08-12,electronics,2,57.89
2017-08-12,fashion_bags_accessories,1,49.9
2017-08-12,fashion_underwear_beach,2,169.9
2017-08-12,fixed_telephony,3,219.79000000000002
2017-08-12,furniture_bedroom,2,389.0
2017-08-12,furniture_decor,9,615.15
2017-08-12,garden_tools,2,343.7
2017-08-12,health_beauty,10,1918.36
2017-08-12,home_appliances,1,193.2
2017-08-12,home_confort,2,358.9
2017-08-12,housewares,1,389.9
2017-08-12,kitchen_dining_laundry_garden_furniture,1,108.0
2017-08-12,la_cuisine,1,174.0
2017-08-12,luggage_accessories,1,48.9
2017-08-12,market_place,1,62.8
2017-08-12,office_furniture,1,99.99
2017-08-12,perfumery,1,56.99
2017-08-12,pet_shop,1,71.99
2017-08-12,small_appliances,1,103.99
2017-08-12,sports_leisure,10,529.78
2017-08-12,stationery,1,44.9
2017-08-12,telephony,5,305.87
2017-08-12,toys,4,224.69000000000003
2017-08-12,watches_gifts,5,1116.72
2017-08-13,audio,1,89.0
2017-08-13,auto,1,143.8
2017-08-13,baby,3,381.99
2017-08-13,bed_bath_table,15,1514.0600000000004
2017-08-13,books_general_interest,1,20.0
2017-08-13,computers_accessories,9,2599.6500000000005
2017-08-13,consoles_games,2,167.99
2017-08-13,cool_stuff,7,1350.94
2017-08-13,electronics,5,562.97
2017-08-13,fashion_bags_accessories,4,82.86999999999999
2017-08-13,fashion_shoes,1,84.9
2017-08-13,furniture_decor,5,229.69
2017-08-13,garden_tools,3,243.41
2017-08-13,health_beauty,8,1541.6499999999999
2017-08-13,home_appliances,2,256.6
2017-08-13,home_appliances_2,1,217.0
2017-08-13,housewares,6,483.38
2017-08-13,kitchen_dining_laundry_garden_furniture,1,129.9
2017-08-13,luggage_accessories,3,211.7
2017-08-13,office_furniture,1,99.99
2017-08-13,perfumery,3,363.5
2017-08-13,pet_shop,9,157.15
2017-08-13,small_appliances_home_oven_and_coffee,1,21.9
2017-08-13,sports_leisure,3,209.89000000000001
2017-08-13,stationery,1,59.9
2017-08-13,telephony,3,113.88
2017-08-13,toys,4,333.78999999999996
2017-08-13,watches_gifts,2,307.9
2017-08-14,auto,6,253.14999999999998
2017-08-14,baby,2,109.9
2017-08-14,bed_bath_table,24,2138.85
2017-08-14,computers_accessories,11,625.1899999999999
2017-08-14,consoles_games,6,254.60000000000002
2017-08-14,cool_stuff,9,946.67
2017-08-14,electronics,2,34.9
2017-08-14,fashion_bags_accessories,7,347.68
2017-08-14,fashion_male_clothing,2,259.98
2017-08-14,fixed_telephony,1,19.99
2017-08-14,food_drink,1,38.99
2017-08-14,furniture_decor,15,1483.96
2017-08-14,garden_tools,7,663.55
2017-08-14,health_beauty,15,2541.04
2017-08-14,home_appliances,1,97.0
2017-08-14,home_appliances_2,3,573.79
2017-08-14,home_confort,1,89.9
2017-08-14,housewares,9,2026.57
2017-08-14,luggage_accessories,1,94.9
2017-08-14,office_furniture,3,556.97
2017-08-14,perfumery,5,507.87
2017-08-14,pet_shop,2,135.9
2017-08-14,small_appliances,1,18.9
2017-08-14,sports_leisure,17,2014.4800000000002
2017-08-14,stationery,3,200.89000000000001
2017-08-14,telephony,1,239.9
2017-08-14,toys,6,549.78
2017-08-14,watches_gifts,10,945.1999999999999
2017-08-15,audio,1,439.0
2017-08-15,auto,3,287.53
2017-08-15,baby,4,607.88
2017-08-15,bed_bath_table,25,3016.4600000000005
2017-08-15,computers_accessories,16,1441.4000000000003
2017-08-15,consoles_games,4,559.6999999999999
2017-08-15,cool_stuff,7,1232.68
2017-08-15,drinks,1,109.9
2017-08-15,electronics,2,54.9
2017-08-15,fashion_bags_accessories,5,478.79999999999995
2017-08-15,fashion_shoes,1,32.9
2017-08-15,fashion_underwear_beach,1,69.9
2017-08-15,furniture_decor,18,1694.55
2017-08-15,furniture_living_room,1,115.97
2017-08-15,garden_tools,16,1092.94
2017-08-15,health_beauty,16,1425.3200000000004
2017-08-15,home_appliances,2,196.45000000000002
2017-08-15,home_appliances_2,2,378.99
2017-08-15,home_confort,1,89.9
2017-08-15,housewares,10,710.27
2017-08-15,industry_commerce_and_business,1,89.9
2017-08-15,kitchen_dining_laundry_garden_furniture,1,225.9
2017-08-15,luggage_accessories,2,343.9
2017-08-15,market_place,1,27.93
2017-08-15,office_furniture,6,815.83
2017-08-15,perfumery,8,1351.9199999999998
2017-08-15,pet_shop,1,81.99
2017-08-15,signaling_and_security,1,129.0
2017-08-15,small_appliances,3,954.6999999999999
2017-08-15,sports_leisure,17,2145.6000000000004
2017-08-15,stationery,4,254.89
2017-08-15,telephony,4,301.78
2017-08-15,toys,8,1175.57
2017-08-15,watches_gifts,4,567.79
2017-08-16,auto,6,1073.6599999999999
2017-08-16,baby,5,1124.19
2017-08-16,bed_bath_table,27,2947.290000000001
2017-08-16,computers_accessories,18,1191.1600000000003
2017-08-16,consoles_games,2,473.9
2017-08-16,cool_stuff,7,831.76
2017-08-16,electronics,1,16.9
2017-08-16,fashion_bags_accessories,5,183.09
2017-08-16,fashion_shoes,3,205.70000000000002
2017-08-16,fashion_underwear_beach,1,49.9
2017-08-16,food_drink,4,114.97
2017-08-16,furniture_decor,13,632.65
2017-08-16,furniture_mattress_and_upholstery,1,109.4
2017-08-16,garden_tools,15,895.7999999999998
2017-08-16,health_beauty,9,1648.6000000000001
2017-08-16,home_appliances,3,361.75
2017-08-16,home_appliances_2,1,229.99
2017-08-16,home_construction,1,124.8
2017-08-16,housewares,10,730.0899999999999
2017-08-16,kitchen_dining_laundry_garden_furniture,1,289.0
2017-08-16,luggage_accessories,2,420.79999999999995
2017-08-16,market_place,2,122.69999999999999
2017-08-16,musical_instruments,2,2049.0
2017-08-16,office_furniture,1,99.99
2017-08-16,perfumery,5,315.69
2017-08-16,pet_shop,2,89.19
2017-08-16,small_appliances,2,116.9
2017-08-16,sports_leisure,18,1541.6800000000005
2017-08-16,stationery,4,170.7
2017-08-16,telephony,9,434.46999999999997
2017-08-16,toys,11,828.17
2017-08-16,watches_gifts,7,894.98
2017-08-17,audio,1,264.9
2017-08-17,auto,9,926.79
2017-08-17,baby,6,1941.9
2017-08-17,bed_bath_table,26,2631.320000000001
2017-08-17,computers_accessories,11,1085.5900000000001
2017-08-17,consoles_games,2,28.9
2017-08-17,cool_stuff,9,1782.75
2017-08-17,dvds_blu_ray,1,19.9
2017-08-17,electronics,2,173.89000000000001
2017-08-17,fashio_female_clothing,2,74.8
2017-08-17,fashion_bags_accessories,3,209.79000000000002
2017-08-17,fashion_male_clothing,3,250.8
2017-08-17,fixed_telephony,2,665.89
2017-08-17,furniture_decor,11,1268.15
2017-08-17,furniture_living_room,1,116.04
2017-08-17,garden_tools,7,349.39
2017-08-17,health_beauty,11,840.3699999999999
2017-08-17,home_appliances,5,355.6
2017-08-17,housewares,6,349.65999999999997
2017-08-17,market_place,1,32.99
2017-08-17,musical_instruments,1,129.9
2017-08-17,office_furniture,3,569.97
2017-08-17,perfumery,3,359.98
2017-08-17,pet_shop,1,39.0
2017-08-17,sports_leisure,18,1641.6800000000005
2017-08-17,stationery,3,198.8
2017-08-17,telephony,5,617.78
2017-08-17,toys,5,401.0
2017-08-17,watches_gifts,5,253.98000000000002
2017-08-18,air_conditioning,1,176.26
2017-08-18,auto,5,388.19
2017-08-18,baby,3,534.79
2017-08-18,bed_bath_table,11,1223.1999999999998
2017-08-18,books_general_interest,1,133.9
2017-08-18,computers_accessories,13,1042.58
2017-08-18,consoles_games,2,257.98
2017-08-18,construction_tools_construction,1,43.62
2017-08-18,cool_stuff,10,1168.63
2017-08-18,electronics,1,14.9
2017-08-18,fashion_bags_accessories,4,176.55
2017-08-18,fashion_shoes,2,102.80000000000001
2017-08-18,fashion_sport,1,59.9
2017-08-18,fixed_telephony,3,197.98
2017-08-18,furniture_decor,11,970.58
2017-08-18,garden_tools,12,3347.66
2017-08-18,health_beauty,14,2153.38
2017-08-18,home_appliances,1,69.9
2017-08-18,housewares,13,761.5699999999999
2017-08-18,luggage_accessories,2,167.8
2017-08-18,market_place,1,62.8
2017-08-18,musical_instruments,1,39.9
2017-08-18,perfumery,5,847.88
2017-08-18,pet_shop,1,42.9
2017-08-18,small_appliances,1,69.0
2017-08-18,sports_leisure,15,754.4999999999999
2017-08-18,stationery,3,628.88
2017-08-18,telephony,4,256.98
2017-08-18,toys,5,428.6
2017-08-18,watches_gifts,7,597.8
2017-08-19,air_conditioning,2,453.8
2017-08-19,auto,4,265.78999999999996
2017-08-19,baby,4,564.9
2017-08-19,bed_bath_table,15,1593.3600000000004
2017-08-19,computers_accessories,10,681.66
2017-08-19,cool_stuff,6,838.96
2017-08-19,fashion_bags_accessories,2,109.8
2017-08-19,fashion_shoes,1,69.9
2017-08-19,furniture_decor,10,1309.42
2017-08-19,garden_tools,10,1178.0800000000002
2017-08-19,health_beauty,10,1263.75
2017-08-19,housewares,8,436.56000000000006
2017-08-19,industry_commerce_and_business,1,748.0
2017-08-19,luggage_accessories,3,132.7
2017-08-19,office_furniture,3,429.92
2017-08-19,perfumery,4,191.69000000000003
2017-08-19,small_appliances,2,113.9
2017-08-19,sports_leisure,12,745.2499999999999
2017-08-19,telephony,3,187.96
2017-08-19,toys,2,144.99
2017-08-19,watches_gifts,6,1271.79
2017-08-20,auto,5,241.70000000000002
2017-08-20,baby,4,228.38000000000002
2017-08-20,bed_bath_table,12,1588.6300000000003
2017-08-20,books_general_interest,1,68.0
2017-08-20,computers_accessories,6,383.59999999999997
2017-08-20,consoles_games,5,355.88
2017-08-20,construction_tools_construction,2,444.38
2017-08-20,cool_stuff,4,463.69
2017-08-20,fashion_bags_accessories,6,508.88
2017-08-20,fashion_underwear_beach,1,79.9
2017-08-20,food,1,19.9
2017-08-20,furniture_decor,20,1273.21
2017-08-20,furniture_living_room,2,39.8
2017-08-20,garden_tools,4,195.87
2017-08-20,health_beauty,9,3893.52
2017-08-20,home_comfort_2,1,12.9
2017-08-20,housewares,4,358.99
2017-08-20,luggage_accessories,1,114.9
2017-08-20,musical_instruments,1,81.9
2017-08-20,perfumery,3,184.88
2017-08-20,pet_shop,1,159.0
2017-08-20,sports_leisure,6,406.12
2017-08-20,stationery,2,224.0
2017-08-20,telephony,5,278.86
2017-08-20,toys,6,546.19
2017-08-20,watches_gifts,4,670.9
2017-08-21,air_conditioning,2,1589.96
2017-08-21,art,1,44.9
2017-08-21,auto,2,93.9
2017-08-21,baby,5,856.8
2017-08-21,bed_bath_table,17,2248.1400000000003
2017-08-21,books_general_interest,3,270.4
2017-08-21,books_imported,1,61.0
2017-08-21,books_technical,1,384.93
2017-08-21,computers_accessories,14,1552.85
2017-08-21,consoles_games,4,206.70000000000002
2017-08-21,construction_tools_safety,1,8.9
2017-08-21,cool_stuff,11,1225.9799999999998
2017-08-21,costruction_tools_garden,5,753.8
2017-08-21,electronics,4,83.6
2017-08-21,fashion_bags_accessories,6,301.5
2017-08-21,fashion_male_clothing,3,274.79
2017-08-21,fashion_shoes,5,143.5
2017-08-21,fashion_underwear_beach,2,139.8
2017-08-21,furniture_decor,22,1782.6900000000003
2017-08-21,furniture_living_room,1,54.9
2017-08-21,garden_tools,8,838.42
2017-08-21,health_beauty,17,1760.5300000000002
2017-08-21,housewares,4,113.69999999999999
2017-08-21,industry_commerce_and_business,1,119.0
2017-08-21,luggage_accessories,3,235.70000000000002
2017-08-21,musical_instruments,2,93.5
2017-08-21,office_furniture,1,159.99
2017-08-21,perfumery,4,166.69000000000003
2017-08-21,pet_shop,7,1607.58
2017-08-21,signaling_and_security,1,29.9
2017-08-21,sports_leisure,10,1050.3600000000001
2017-08-21,stationery,7,626.6899999999999
2017-08-21,tablets_printing_image,1,29.99
2017-08-21,telephony,4,491.99
2017-08-21,toys,5,381.49
2017-08-21,watches_gifts,18,1433.48
2017-08-22,auto,2,179.99
2017-08-22,baby,11,946.39
2017-08-22,bed_bath_table,7,580.6999999999999
2017-08-22,books_general_interest,2,60.82
2017-08-22,cds_dvds_musicals,1,45.0
2017-08-22,computers_accessories,7,286.57
2017-08-22,consoles_games,5,754.94
2017-08-22,cool_stuff,9,2202.59
2017-08-22,electronics,1,14.9
2017-08-22,fashion_bags_accessories,1,29.99
2017-08-22,fashion_male_clothing,1,49.9
2017-08-22,fashion_shoes,1,27.9
2017-08-22,furniture_decor,20,918.71
2017-08-22,furniture_living_room,1,79.9
2017-08-22,garden_tools,4,249.04000000000002
2017-08-22,health_beauty,12,1679.6699999999998
2017-08-22,home_appliances_2,3,778.0
2017-08-22,home_confort,1,89.9
2017-08-22,housewares,8,510.4799999999999
2017-08-22,luggage_accessories,4,249.6
2017-08-22,market_place,1,257.57
2017-08-22,office_furniture,3,503.97
2017-08-22,perfumery,6,904.3399999999999
2017-08-22,pet_shop,1,159.99
2017-08-22,small_appliances,3,451.79999999999995
2017-08-22,sports_leisure,21,1712.9399999999996
2017-08-22,stationery,4,175.70000000000002
2017-08-22,telephony,8,501.84000000000003
2017-08-22,toys,4,514.6
2017-08-22,watches_gifts,3,1258.89
2017-08-23,auto,25,2231.2000000000007
2017-08-23,baby,5,474.64000000000004
2017-08-23,bed_bath_table,9,768.48
2017-08-23,computers_accessories,19,3186.6000000000004
2017-08-23,consoles_games,6,329.68
2017-08-23,cool_stuff,4,545.96
2017-08-23,electronics,2,169.89000000000001
2017-08-23,fashion_bags_accessories,3,249.9
2017-08-23,food_drink,2,118.49
2017-08-23,furniture_decor,20,1538.06
2017-08-23,furniture_living_room,1,179.99
2017-08-23,garden_tools,5,693.8
2017-08-23,health_beauty,4,307.89
2017-08-23,home_appliances,1,35.7
2017-08-23,housewares,4,184.6
2017-08-23,luggage_accessories,2,155.8
2017-08-23,market_place,2,178.5
2017-08-23,musical_instruments,1,189.9
2017-08-23,office_furniture,1,159.98
2017-08-23,perfumery,6,764.21
2017-08-23,small_appliances,2,107.0
2017-08-23,sports_leisure,18,1544.9800000000002
2017-08-23,tablets_printing_image,1,99.0
2017-08-23,telephony,2,46.98
2017-08-23,toys,5,355.5
2017-08-23,watches_gifts,5,971.99
2017-08-24,auto,6,459.47999999999996
2017-08-24,baby,4,294.79
2017-08-24,bed_bath_table,14,1349.93
2017-08-24,books_technical,1,180.0
2017-08-24,computers_accessories,9,753.89
2017-08-24,consoles_games,8,219.29000000000002
2017-08-24,cool_stuff,5,829.86
2017-08-24,costruction_tools_garden,1,58.9
2017-08-24,electronics,2,29.8
2017-08-24,fashion_bags_accessories,2,94.9
2017-08-24,food,1,42.0
2017-08-24,furniture_decor,11,628.23
2017-08-24,furniture_living_room,2,241.94
2017-08-24,garden_tools,4,224.7
2017-08-24,health_beauty,12,2135.19
2017-08-24,home_appliances,1,26.7
2017-08-24,home_confort,1,89.9
2017-08-24,housewares,7,324.29
2017-08-24,market_place,2,86.99
2017-08-24,office_furniture,1,399.0
2017-08-24,perfumery,6,441.77
2017-08-24,pet_shop,6,555.18
2017-08-24,sports_leisure,14,1296.03
2017-08-24,stationery,4,262.8
2017-08-24,telephony,4,509.99
2017-08-24,toys,5,539.87
2017-08-24,watches_gifts,5,925.79
2017-08-25,audio,1,89.0
2017-08-25,auto,6,645.68
2017-08-25,baby,3,277.71000000000004
2017-08-25,bed_bath_table,23,2651.2700000000004
2017-08-25,christmas_supplies,1,58.9
2017-08-25,computers_accessories,9,1068.79
2017-08-25,construction_tools_construction,1,79.0
2017-08-25,cool_stuff,5,889.87
2017-08-25,costruction_tools_garden,1,145.99
2017-08-25,electronics,1,18.9
2017-08-25,fashion_bags_accessories,2,92.9
2017-08-25,fashion_underwear_beach,1,49.9
2017-08-25,furniture_decor,10,829.32
2017-08-25,garden_tools,2,66.25
2017-08-25,health_beauty,12,1717.43
2017-08-25,housewares,13,810.65
2017-08-25,luggage_accessories,2,208.8
2017-08-25,market_place,1,62.8
2017-08-25,musical_instruments,2,691.4499999999999
2017-08-25,perfumery,4,326.56000000000006
2017-08-25,pet_shop,4,310.74
2017-08-25,small_appliances,2,100.0
2017-08-25,sports_leisure,7,571.7
2017-08-25,stationery,3,374.9
2017-08-25,telephony,4,366.97
2017-08-25,toys,2,565.89
2017-08-25,watches_gifts,6,1262.8799999999999
2017-08-26,auto,2,507.99
2017-08-26,baby,2,137.84
2017-08-26,bed_bath_table,16,1756.1000000000001
2017-08-26,books_technical,1,102.0
2017-08-26,computers_accessories,6,313.61999999999995
2017-08-26,consoles_games,2,109.9
2017-08-26,cool_stuff,3,428.89
2017-08-26,dvds_blu_ray,1,19.9
2017-08-26,fashion_bags_accessories,2,69.8
2017-08-26,fixed_telephony,1,158.0
2017-08-26,food,1,63.49
2017-08-26,food_drink,1,26.7
2017-08-26,furniture_decor,8,830.01
2017-08-26,garden_tools,4,1118.7
2017-08-26,health_beauty,5,407.28
2017-08-26,home_appliances,1,43.0
2017-08-26,home_confort,1,599.0
2017-08-26,housewares,8,618.04
2017-08-26,musical_instruments,1,16.9
2017-08-26,perfumery,2,186.89000000000001
2017-08-26,pet_shop,3,201.8
2017-08-26,small_appliances,1,99.99
2017-08-26,sports_leisure,5,360.18
2017-08-26,stationery,2,238.9
2017-08-26,telephony,3,54.98
2017-08-26,toys,6,339.6
2017-08-26,watches_gifts,5,838.5999999999999
2017-08-27,auto,1,21.99
2017-08-27,baby,4,704.89
2017-08-27,bed_bath_table,11,848.6399999999999
2017-08-27,books_general_interest,1,43.3
2017-08-27,computers_accessories,9,1119.58
2017-08-27,consoles_games,4,240.87
2017-08-27,cool_stuff,13,1620.8000000000002
2017-08-27,electronics,1,16.9
2017-08-27,fashion_bags_accessories,2,520.7
2017-08-27,fashion_underwear_beach,1,59.9
2017-08-27,food,1,19.9
2017-08-27,furniture_decor,14,929.68
2017-08-27,furniture_living_room,1,125.9
2017-08-27,garden_tools,7,675.9899999999999
2017-08-27,health_beauty,12,835.64
2017-08-27,home_appliances,1,26.0
2017-08-27,home_appliances_2,1,205.99
2017-08-27,home_confort,2,58.0
2017-08-27,housewares,6,349.28
2017-08-27,perfumery,6,528.6899999999999
2017-08-27,pet_shop,5,315.09
2017-08-27,sports_leisure,17,1848.5499999999997
2017-08-27,stationery,1,10.99
2017-08-27,tablets_printing_image,1,99.0
2017-08-27,telephony,3,59.379999999999995
2017-08-27,toys,3,328.3
2017-08-27,watches_gifts,7,1090.69
2017-08-28,air_conditioning,1,89.0
2017-08-28,auto,4,327.79
2017-08-28,baby,4,379.78999999999996
2017-08-28,bed_bath_table,14,1241.27
2017-08-28,books_general_interest,1,135.0
2017-08-28,books_technical,1,89.0
2017-08-28,computers,4,4700.0
2017-08-28,computers_accessories,14,592.18
2017-08-28,consoles_games,3,199.79000000000002
